bedrooms,bathrooms,area,age,price
2,1,5000,1950,350000
4,1.5,6720,1925,349950
3,1.5,7223,1961,341500
3,2.5,1115,2003,340000
4,1,11834,1972,340000
2,1,6000,1948,325000
6,2.75,10763,1957,320000
2,1,14659,1960,315000
5,2.75,13500,1963,314000
3,2.5,11877,1975,312620
2,1.5,83199,1965,310000
4,3,7200,1976,310000
3,2.25,1716,1967,309950
4,2,1831,2009,305000
4,1.75,12731,1957,305000
4,2.25,3717,2012,305000
2,1,7204,1918,284000
3,2,8928,1998,276000
3,1.5,16200,1970,275000
2,1,4190,1906,275000
2,1,5700,1922,270000
2,1.5,1296,2001,260000
3,2,10684,1987,252500
4,1,7404,1918,250000
4,1.5,4900,1942,250000
3,2,7198,1916,247000
2,1.5,6258,1983,245000
2,2,2052,1986,239000
2,1,11400,1951,238950
3,1.5,11430,1963,227950
3,1,10178,1960,210500
3,1.75,6223,1983,210000
3,1,7500,1905,210000
3,1,9620,1976,206990
3,1,7014,1954,205000
1,0.75,9600,1947,200000
3,1,11055,1959,180000
3,1.75,8690,1977,166600
2,1,8150,1951,163250
2,1,5393,1969,128000
4,4.25,21300,1980,3850000
4,2.25,8036,1916,2250000
4,4.5,10050,1949,1540000
4,2.75,4560,1912,1050000
3,3.5,11340,1980,1020000
5,3.5,35071,1976,975000
3,1.5,3600,1925,940000
4,2.5,35991,1992,864500
5,2.75,20824,1959,840000
4,2.25,5600,1961,810000
5,4.5,7810,2006,805000
4,3,12070,1976,790000
3,2.5,991,2009,727000
3,2,3600,1939,635500
3,3.25,13995,1983,630000
5,2.75,13332,1940,605000
3,2.5,5100,2008,595000
3,2.5,10879,1984,577500
3,2.5,3485,2001,575000
4,2.5,22795,1998,574000
2,2.5,2457,2009,565000
3,2.5,17362,1994,551000
4,3,10948,1991,545000
4,2.5,7891,2006,530000
4,1.75,7770,1965,525300
4,2.5,20870,1967,523000
3,2.5,4332,1992,517500
3,1,5400,1908,505000
3,1,9638,1920,490000
5,2.75,7200,1997,490000
4,2.25,10890,1978,488000
4,1.75,3050,1929,460000
2,1,3300,1909,460000
3,1.75,9600,1969,455000
3,2,10000,1992,454000
4,2.5,7386,1987,440000
5,2.5,7700,1962,431650
4,2.5,9460,2001,430000
3,2,12480,1981,430000
3,1.75,13241,1985,427800
2,1,6212,1947,425000
6,2,6969,1968,380000
5,2.5,10400,1973,370000
4,2,3060,1908,358000
5,2.5,5604,2011,358000
2,1,3880,1952,357950
5,2,6050,1944,339950
3,2.25,9495,2013,338900
3,2.5,1139,2009,335000
5,1.75,27260,1947,310000
3,1.5,3292,1988,310000
4,2.5,7345,1992,303500
2,1.5,1276,2005,299000
4,2.5,5805,2000,295700
3,1,8214,1944,284000
3,2,13249,1995,280000
3,2.5,8512,1991,272000
3,2.25,7187,1988,269950
3,1,9225,1957,265500
3,2.5,6298,1986,260000
3,2.5,7192,1974,252500
1,1,4120,1937,247000
2,1,8450,1950,244000
3,1.75,10919,1975,236000
3,1,7980,1961,223000
1,1,7140,1930,199900
3,1.5,9605,1969,185000
3,1,8581,1920,180000
2,1.75,6138,1947,156000
5,4,4500,1921,842500
4,1.75,9100,1975,700000
4,2.5,5264,2003,336500
6,3,8064,1913,326000
4,1.75,28750,1978,324888
3,3,22672,1952,1580000
4,5.25,10369,2005,1320000
4,3.75,5625,2014,1310000
4,3.75,7828,2001,925900
4,2.75,7961,1975,880000
3,1.75,14135,1947,860000
4,2.75,5670,2014,847093
3,2.5,17461,1997,805000
4,1.75,9148,1955,800000
5,3.5,3705,2008,795000
4,2.75,6787,2010,780000
4,2.5,38448,1993,775000
4,2.75,6900,1959,740000
4,3.25,6293,2006,709950
3,1.75,4125,1927,688500
3,2,10525,1965,627000
3,2.5,5831,2010,614000
6,3,9350,1963,600000
4,2.25,5562,1908,600000
4,2.75,7200,2008,577288
3,2.5,5186,2001,571000
4,1.75,11213,1948,567000
5,2.5,12900,1958,554000
4,2.5,25995,1998,545000
4,2.75,6717,2014,545000
3,1.75,3478,1929,540000
3,1,22500,1939,525000
3,2.5,1850,2010,496000
3,1.75,7667,1952,489000
4,2.5,12558,2014,485230
5,2,6180,1908,475000
5,3.5,6872,2002,473000
4,1.75,6000,1954,455000
3,1.75,20193,1955,453000
2,1.5,1269,2005,453000
4,1,4600,1946,445000
3,1.75,7950,1968,443000
4,2.5,7203,1989,440000
5,1,65340,1930,435000
3,1,5252,1962,427000
2,1,7680,1947,426000
3,2.5,4500,2010,417000
4,2,5100,1914,410000
3,1,4120,1921,409500
2,1.5,1101,2009,403000
4,3,7035,1942,400000
2,1,7664,1939,397000
3,1.5,8280,1956,396000
4,2,7085,1944,395000
4,2,21183,1966,383000
3,1,9800,1955,375000
3,1.75,11340,1966,368000
3,1,6450,1948,357000
2,1,7312,1942,348000
4,2.25,7000,1969,318000
3,1.5,7260,1925,313000
3,2.75,7880,1981,311000
3,1.75,8263,1950,310000
3,2.25,11985,1963,302500
4,2.5,7350,1982,295500
4,2,42981,1973,295000
4,2.5,4871,1999,295000
4,2,745,2008,288790
1,1,54846,1935,285000
4,2.5,4338,2009,279500
2,1,6200,1954,274000
4,2.5,5692,2004,272000
3,1.5,7560,1975,269950
4,1.75,7500,1981,268500
3,2.75,881,1999,265000
3,2.25,7087,1993,264500
2,1,8100,1949,254950
3,1.5,5000,1966,249950
2,1,9375,1952,239000
2,1.5,772,2005,239000
2,1,11584,1950,237600
3,2,9153,1974,234950
3,1.5,11616,1980,230000
3,2.5,3011,1995,230000
3,2.5,8449,1989,225000
3,1,6020,1944,220000
3,1.5,10548,1962,220000
3,1,9135,1955,185000
3,3.25,12431,1941,3600000
5,4.5,67319,2001,1570000
3,1.25,6653,1992,1390000
5,3.25,7910,2014,988830
3,2.5,9280,1988,905000
4,2.25,4876,1948,875000
3,1.5,10827,1955,865000
4,2.25,10451,1965,850000
4,2.75,6626,2014,814950
3,2,9800,1921,810000
5,1,3861,1903,774900
3,2.25,1900,2008,770000
4,2.5,8469,1994,751305
3,2.5,9528,1994,751000
3,2.25,2416,2014,719950
4,2.5,10513,1987,688100
4,2,4497,1910,650000
4,2.5,9638,1988,645500
6,5.25,3960,1971,643500
4,2.5,4000,2002,607010
4,2.5,7245,1993,598850
3,1,5000,1920,594000
3,1.5,5040,1947,589000
3,3.25,857,2001,580000
5,2.75,5820,2014,565997
5,3.25,20790,1965,565000
3,1.75,6130,1951,549000
3,1.75,4240,1926,540000
5,2.5,4850,2007,540000
2,1.5,6660,1926,531000
4,2.25,8376,1984,530000
5,3.25,321908,1989,525000
4,2.5,7306,2006,515000
3,2.5,40106,1991,510000
5,2,3838,1959,510000
2,2.5,1485,1994,509500
2,1,5040,1920,505000
4,2.25,4960,1938,490000
3,2.5,9005,1929,480000
2,2.5,14467,1981,475000
4,2.25,7532,1983,475000
2,2,7290,1948,462500
3,2,16061,1984,459800
3,1.75,8879,1920,456700
2,1,6000,1910,450000
4,2,21780,1940,445000
3,1.75,7300,1976,430000
4,2.25,11200,1972,425000
4,2.5,8824,1990,422500
3,2.5,5372,1987,416000
3,2.5,1250,2007,399000
3,1.75,7205,1971,365000
3,2.5,11592,1987,360400
3,2.5,7800,1999,359950
2,1,4558,1948,355000
3,2.5,3002,2005,352000
3,1.5,6969,1921,345000
3,1.5,5525,1962,342450
4,2.5,8746,2001,339000
5,1.75,8936,1954,333000
3,1.5,1221,2009,320000
3,1,5175,1987,320000
3,2,11135,1971,315000
4,2.25,12243,1989,308000
3,2,7259,1980,307000
3,1,4760,1929,300000
3,2.5,2577,2005,299950
2,2.5,1262,2008,299000
3,1,7650,1940,293000
3,1,8055,1952,279000
3,2.5,4558,2010,277500
3,1,17859,1930,275000
3,1.75,7711,1999,268000
3,2.5,4113,2004,266490
4,1.75,8863,1949,255000
2,1,4760,1941,255000
4,1.75,13370,1974,252000
3,3,7701,1960,250000
3,1,7470,1917,250000
3,2,12096,1942,250000
3,1.5,12500,1976,225000
3,1,5000,1953,219000
4,2.25,5393,1999,210000
3,1.5,9600,1964,210000
3,1.5,8925,1962,158000
1,1,26326,1939,157000
2,1,7609,1943,135000
4,3.75,24825,1926,2400000
4,2.5,20251,1969,2380000
3,3,4500,1924,1050000
4,3.5,3752,2007,1010000
3,2.75,505166,1962,999000
3,2.5,6857,1955,960000
2,1,5500,1954,900000
4,2.5,7462,2002,839900
4,2.5,8778,1977,788000
3,1,3200,1918,770000
3,2.5,18480,1978,740000
3,1.75,3446,1949,718000
4,1.75,6000,1956,710000
4,2,5001,1947,705000
3,2.5,4975,2012,700000
3,2,1800,1999,690000
3,1.75,20423,1953,667500
4,2,23625,1938,659000
1,2.25,2100,1946,611900
4,2.5,5562,2001,601000
4,2.5,3125,1907,595000
4,2.5,6100,2004,576925
3,2.25,9246,1984,570000
3,1.75,45738,1980,550000
3,2.5,1649,2004,542500
3,2.5,10958,1983,530000
2,1,5100,1925,528000
4,1.5,6380,1945,525000
5,1.75,5280,1961,520000
3,3,1210,2008,519500
3,1,7000,1943,517500
3,2.5,4203,2001,515000
3,1.75,5733,1926,515000
4,1.5,6750,1950,508500
3,2.5,9040,1989,506400
5,1,11205,1915,495000
4,2.5,7314,1979,465000
2,1.5,7800,1956,460000
3,2.5,5434,2003,440000
3,1,3750,1940,425000
4,1.75,8400,1968,425000
3,1,8146,1952,415000
3,1.75,6435,1972,415000
3,1.5,8400,1966,415000
2,1,4400,1948,412133
3,1.75,11730,1967,397000
3,1.75,8925,1957,392500
3,2,9132,1987,391500
2,1.5,877,2005,382000
2,2.5,2513,2009,378000
3,2.5,6180,1961,375000
3,2.5,2042,2005,375000
4,2.5,4499,2003,365500
3,2.5,3192,2001,355000
4,2.5,6366,1998,352000
3,2.25,7434,1963,340000
3,1.5,5758,1999,333000
4,2.5,9899,1987,325000
3,1.5,8067,1956,315000
3,1.75,7350,1974,313500
3,2.5,6386,2008,312000
3,2.5,4600,2005,299000
3,1.5,15050,1938,294000
1,2,4800,1910,290000
1,1,5700,1916,290000
3,1,8200,1953,290000
2,1.5,6000,1923,269000
4,2.75,7036,1979,262500
3,2,7210,1984,252000
3,2,7280,1980,250000
4,1,7552,1919,249000
3,2.5,6675,1990,246000
2,1.5,1263,1990,240000
3,2,9177,1974,233000
3,1,7700,1969,215000
4,2,7560,1959,206000
3,1.5,7500,1958,203000
2,1,5280,1918,195000
2,1,8640,1951,193000
3,1,8316,1953,190000
2,1,11340,1969,185000
2,1,9882,1944,170000
3,2.5,55867,1957,3070000
4,4,13296,2000,2390000
5,4.25,11466,2014,1680000
4,2.5,10189,2003,1470000
4,3.25,262666,1988,1150000
4,2.5,11049,1988,990000
5,2.75,6120,1909,961000
3,2.75,223027,1983,920000
4,2.5,7200,2014,890000
5,3.5,8764,2007,880000
5,4.25,4500,2004,811500
4,2.75,7230,1996,808000
5,3,6480,1924,805000
4,3,23781,1979,805000
4,2.25,5000,1955,770000
4,2.5,2971,2008,749950
2,1.75,577605,2001,700000
4,2,5000,1922,690000
5,3.5,25245,1996,650000
3,3,383328,1990,649500
2,2.25,916,2007,625000
3,3.5,2722,1999,616950
2,1,3200,1926,580000
4,2,8819,1976,560000
3,2,15790,1992,560000
5,2,3600,1992,534000
3,2.25,6720,1961,524000
5,3,25474,1986,500000
4,2.25,8400,1961,496600
3,1.75,9247,1989,490000
2,2.25,1380,2005,479000
4,2,40419,1984,460000
2,1.75,7192,1940,457000
2,2,1209,2013,455000
4,1.5,7350,1963,452000
3,1.75,9360,1941,445500
3,2.25,4050,1985,445000
3,1,5500,1903,440000
4,2.5,385506,1991,438950
2,2.5,1222,2008,435000
3,1.75,7350,1963,432500
4,2.25,8400,1966,421000
2,1,4592,1943,419000
4,2.5,5893,2014,418395
3,2,8088,1987,410000
3,1,6550,1925,398000
3,3.25,915,2006,388000
3,2.25,8450,1960,385000
4,2.5,6238,2007,385000
3,1.75,10574,1981,375000
3,2.75,9166,1979,370000
4,2.75,8093,1961,366000
4,1,80150,1948,365000
4,3.5,5564,2007,359950
3,2.25,9674,1959,355000
3,1.5,40752,1954,350000
2,1.75,1208,2007,349000
4,2.5,7792,1993,342000
3,1.75,46382,1979,340000
4,3,7500,1986,338000
3,2.25,6500,1985,329000
3,2.5,4183,2012,321000
3,2.75,3809,1925,317625
3,2.5,1325,2007,315000
3,2.5,6825,1994,305000
3,2.25,5421,1991,300000
2,1.75,37373,1996,297000
4,1.75,5341,1951,297000
3,2,11256,1957,294000
4,2.75,7712,1998,292000
4,1.75,18900,1929,290000
3,1.75,8240,1978,280000
4,2.5,3960,2007,272000
2,1.5,14373,1949,262500
3,1.75,14000,1939,249900
2,2,10200,1983,230000
2,1.5,1848,1972,229950
3,2.25,7084,1968,218000
2,1,10200,1961,213000
2,2.5,1566,2005,206000
3,2.5,3118,1993,205000
3,1.5,9081,1990,202000
3,1.75,9452,1942,190000
2,1,6900,1943,190000
3,1.5,4031,1985,185000
2,1,7323,1982,179950
4,4.5,12873,1998,1820000
6,3.5,16200,1955,1650000
4,4,202554,2000,1340000
3,2.75,5432,1925,1150000
5,3,12850,1986,1100000
5,3.5,7560,2007,1080000
4,2.75,20000,1969,950000
4,2.5,7051,2006,950000
3,3.25,16090,1976,885000
4,1.75,5800,1953,880000
4,3.5,12750,1990,845800
3,1.75,3600,1910,800000
5,3.5,14000,1997,760000
3,3.5,6350,1900,740500
4,2,6000,1911,735000
2,2,9119,1952,727500
4,2.5,3420,1916,725000
4,2,5760,1909,724950
3,3.25,9055,1994,715000
3,3.5,4713,2008,695000
4,2.5,35000,1985,674250
5,3.5,5175,2014,660000
3,2.5,9413,2006,659950
4,2.5,5172,2004,640000
5,3.25,4166,2014,637850
4,2.5,3220,2005,637250
5,2.75,11795,1960,628000
4,2.5,5122,2004,600000
5,2.25,12614,1979,585000
2,1.75,11200,1951,581000
3,1.75,4429,1906,579000
3,2.5,11953,1990,570000
3,1.5,7200,1949,550000
3,2.5,4936,2004,544900
4,1.75,15398,1960,533250
3,2.75,20150,1955,530000
3,1.75,14734,1990,488000
2,1,3880,1924,481000
3,1.75,6175,1976,478000
2,2.25,1332,1999,476000
4,1.75,4175,1944,475999
3,1,4914,1929,470000
4,2,7320,1960,450000
3,2.75,3360,2014,450000
5,2.5,3600,1987,441000
3,2.5,16050,1978,418000
4,3.25,5969,2014,418000
2,1,3943,1916,410500
3,1.75,7252,1975,405000
4,3,6278,2002,395000
4,1.75,46609,1940,390000
4,2.5,43560,1989,390000
2,1.5,948,1999,387000
4,3.25,8035,2014,380000
3,2.25,18500,1983,375000
3,1,6947,1947,375000
2,1,6600,1910,365000
3,2.5,4000,2014,345500
3,1,9339,1960,345000
3,2.5,3041,2009,333000
4,2.25,7400,1979,319000
3,2.5,7434,1978,319000
6,2.75,7350,1978,315000
2,1,8556,1941,315000
4,2.5,5959,2002,305000
4,2.5,5511,1994,302500
4,2.25,15312,1979,299500
4,2.5,3825,2003,298000
3,2.25,7023,1995,289200
3,2.5,4106,2011,279000
3,2.5,6021,1992,277950
4,2.25,7400,1973,274000
3,1,22080,1967,267500
2,1,21158,1953,250000
3,1.75,9060,1948,225000
3,1,5000,1962,225000
2,2.5,940,2003,219000
2,2,8400,1980,217500
3,1,9650,1922,212644
3,1.75,8084,1967,209000
3,1,5600,1947,200000
3,1.5,32700,1967,194820
3,2.25,6203,1959,1650000
3,2.75,7700,1965,643000
4,1.75,10358,1977,385000
2,2.5,1013,2008,334900
4,1,8775,1943,268750
3,1.75,6273,1951,263500
2,1,1675,1960,245000
3,1,3000,1928,599995
3,2.5,4000,2004,452000
3,2,7704,1969,402000
2,0.75,9600,1941,180250
3,3.5,56609,1993,3120000
5,4.75,13431,1941,2540000
4,3.5,108865,2014,1450000
3,2.5,5000,1926,1330000
6,3.5,32670,2002,1300000
5,3.25,8029,1979,995000
4,1.75,19025,1952,950000
5,2,5500,1909,950000
3,1.5,6000,1927,907000
4,3,9496,1981,905000
5,2.75,7977,2011,858450
4,2.25,9963,1967,800000
4,2.5,6826,2004,775000
4,2.5,179419,2004,774950
3,2.5,7187,2005,720000
3,2.5,1300,2006,630500
3,2.25,4564,1959,625000
3,2,12094,1982,589950
4,2.5,7941,2005,589450
4,1.75,7455,1939,571500
4,2.5,5801,2005,570000
3,2,3000,1908,569000
3,2.5,5128,1978,560000
4,1.75,36400,1976,521000
3,2,8800,1961,520000
4,2.75,5150,2009,515000
3,2.25,6250,2008,495000
2,1,2850,1927,489000
4,2.5,35757,1977,480000
4,1.75,19283,1981,475000
3,1.5,8738,1959,475000
3,1,3348,1924,457000
3,1,8100,1956,450000
3,2.5,7800,1958,444950
3,2.25,2750,2008,430000
2,1.75,44550,1977,428000
3,1,11752,1930,415000
3,1.75,26642,1988,410000
3,1.5,7642,1959,400000
4,2.5,4687,2005,399000
3,2,10107,1982,394250
3,2.5,21780,1986,390000
4,2.5,4818,2005,379950
2,1,5096,1949,379500
4,2,8827,1969,360000
4,2.5,5451,2004,360000
2,1,365904,1991,356000
3,1.5,9000,1923,350000
2,1.75,1916,2012,340000
4,2.5,7050,1998,335000
3,2,8847,1967,335000
3,1.75,1306,1954,331000
3,1.75,9079,1986,331000
3,1.75,5969,1971,329950
4,1,6975,1957,325000
3,1,12231,1976,323000
4,1.75,8580,1960,315000
3,2.25,6930,1974,304500
3,2.25,8163,1984,299900
4,2.5,10183,1990,294400
3,2,6600,1998,290000
2,2,9375,1983,290000
3,3,10500,1983,272000
4,1.75,5375,1962,260000
3,1,10170,1979,255000
2,1,7560,1944,249900
4,2,8116,1943,247000
3,2,10299,1994,240000
3,1.75,8738,1966,234000
3,1,6500,1954,225000
3,1,223462,1933,220000
3,1.5,9774,1968,218250
3,1,7950,1961,216000
3,1,7897,1979,215000
2,1,8874,1968,210000
2,1,4200,1938,208417
2,1,5000,1949,199988
3,1,18055,1950,182000
3,1,8291,1950,158800
4,3.75,453895,1997,2140000
4,3.75,29536,2005,1680000
5,3,16600,1978,1310000
4,4.25,13000,1982,1250000
5,2.25,5000,1901,1230000
3,1.5,4000,1936,978000
5,3.5,4216,2008,925000
3,1.75,4080,1991,790000
4,1.75,5050,1916,775000
3,2,13747,1931,775000
3,2.75,11290,1985,757000
4,2.75,3750,1911,750000
4,1.75,6000,1953,725000
4,2.25,17023,1977,707000
4,1.75,6500,1945,700000
3,1.75,4400,1922,675000
4,2,4080,1912,664000
6,2.5,12196,1979,664000
2,2.25,11884,1969,645000
3,2.5,26359,1998,635000
4,2.25,3000,1909,616500
3,1.75,7424,1940,592000
8,3,15990,1961,575000
4,1.75,4080,1922,562000
3,3.25,1786,2007,560000
2,3,960,2015,559000
2,1,3700,1968,554000
3,2,3000,1905,549000
4,2.5,4700,1944,530000
4,2.5,9075,1959,510000
4,2.5,5006,2013,505000
4,2,27631,1978,500000
4,4.5,7350,1949,500000
4,2,7200,1956,500000
3,1,6250,1909,488000
3,2.25,12309,1987,473000
3,1.75,11371,1959,455000
4,2.25,7575,1973,442500
2,1.5,1340,2008,439108
3,2,2875,1988,437500
3,1,16393,1969,437500
2,2,10052,1957,431750
4,3.25,5398,2014,424950
3,1.5,1091,2007,419500
4,2.75,7716,1978,405000
4,2.5,4554,2014,400950
2,1,3400,1946,399000
3,1,9540,1949,396000
3,2,11576,1978,390000
2,1,1399,2000,370000
6,1.75,10080,1969,360000
4,2.5,5000,2012,353000
1,1,9300,1918,349950
3,1,10610,1958,345000
3,1,10190,1949,340000
4,1.75,7380,1963,326000
3,1.5,8110,1959,325500
2,2.25,1827,2008,320000
2,1,8212,1947,305000
4,2.5,7575,1975,299000
3,2,15068,1920,283000
3,2,5650,2003,279000
4,3,7199,1967,258000
1,2,9812,1962,227000
4,1,10455,1963,218000
3,2.5,5000,1985,216300
2,1,9520,1947,195000
3,1.75,9600,1967,190000
3,1,6460,1969,189950
2,1,212137,1982,150000
2,1,4120,1915,150000
4,2.75,19513,1982,2130000
4,3.5,20668,1965,1730000
4,2.75,5432,1996,1610000
5,2.5,16238,1962,1560000
4,3.75,4000,1916,1500000
3,1.5,3300,1906,933000
3,1.5,2260,1917,900000
4,2.5,35100,1987,832500
5,3.25,5000,2002,815000
4,3.5,7020,1984,750000
4,2.75,8190,1966,746000
4,2.75,150282,1990,730000
4,2.25,16650,1965,711800
3,3,20978,1980,705000
2,2.5,7489,2007,699950
3,2,8000,1926,660000
3,2.75,1251,2002,650000
3,3,10327,1998,612000
3,2.5,40278,1985,580000
3,1.75,10136,1979,575000
4,2.5,13156,1979,565000
3,2,5289,1940,563000
1,1,3200,1924,525000
2,1.75,2530,1903,495000
3,2,4010,1909,489950
4,3.5,5115,2014,485000
3,2.25,10659,1976,469000
2,1.5,2001,1985,445000
3,1.75,16748,1978,435000
4,2.25,8384,1959,425000
5,2.75,27007,1980,420000
4,2.5,6840,1987,395000
5,2.5,8775,1980,358000
5,2.75,4000,1990,357000
3,1.5,15867,1962,355000
3,1,2640,1903,345000
3,2.5,9600,1964,324950
3,2.5,3150,2005,299950
3,2.5,4102,2003,295000
3,1.75,10230,1964,250000
4,3,2500,2000,250000
3,2,6824,1990,223000
3,1.75,10016,1975,215000
2,1,8160,1952,207000
3,1.75,10361,1987,192000
3,1.5,2002,1966,140000
1,1,5700,1947,106000
4,3.5,52322,2011,975000
3,2.5,922,2009,399950
4,2.5,5902,2014,498445
3,1,7200,1954,226000
3,1,2490,1969,90000
3,2.25,52302,2005,1000000
5,3.5,8960,2014,1990000
4,4.25,9345,2013,1890000
3,3.5,21164,1975,1640000
6,3.5,11690,2003,1520000
5,3.5,8000,2006,1440000
4,2.75,9547,1968,1440000
4,2.25,6000,1909,1210000
4,3.25,12895,2001,1190000
4,2.5,13800,1969,1100000
4,4,51908,1991,1040000
4,4,9695,2011,950000
4,2.5,6389,2014,932990
5,3,5096,2009,910000
2,1.5,7800,1947,903000
3,2.25,4089,1983,834000
3,1.75,8560,1948,827235
6,4.25,189050,1991,800000
4,3.5,20107,1990,799000
3,2.75,12063,1993,796500
3,1.75,12350,1960,775000
5,2.75,9163,1976,713500
3,1,8573,1954,672000
3,1,1581,1909,667000
4,1.5,4500,1922,660000
4,2.5,7000,1989,653000
3,2.25,79279,2001,645000
3,1.5,5300,1955,635000
4,1.5,37258,1994,632500
3,1.75,7224,1975,615000
4,1.75,5562,1967,605000
4,2,15143,1972,599000
2,1.75,4076,1957,575000
4,2.75,11201,1982,575000
4,1.75,8947,1956,571900
3,2.5,11935,1976,560000
4,1.75,11000,1976,555000
4,2.25,2300,1940,555000
4,2.5,4831,2009,536000
2,1,4725,1949,515000
5,2.75,4502,2007,515000
3,1.5,8994,1962,500000
4,2.5,5001,2008,500000
4,3,403693,1980,495000
3,1.75,6250,1984,490000
3,1,8800,1959,480000
4,2.5,7210,1969,467500
3,1.75,5511,1948,467000
3,1.75,6360,1954,465000
2,1,12092,1938,460000
4,2.25,36114,1986,460000
3,2.5,1838,1991,453000
4,2.75,6400,1911,450000
2,1,5413,1939,443000
2,1.5,4013,1900,430000
3,1.75,8610,1969,427000
3,1.75,9800,1958,425000
3,1,7300,1968,420000
2,1.5,4102,1987,405000
3,2.75,9505,1969,401000
4,1.75,7680,1946,400375
3,2.5,214315,1946,400000
4,2.5,7350,1963,385000
3,3.25,1227,2007,375000
3,1.5,7884,1969,368000
4,1,11383,1947,364000
3,2.5,10800,2010,359782
3,2.5,5290,1974,355000
5,2.5,5100,2014,355000
3,1,7680,1967,350000
4,2.25,3850,2006,350000
2,1.75,8409,1948,345000
3,2.25,2845,1986,342000
3,1,9903,1966,335000
2,1,3090,1909,330000
4,1.75,9520,1971,320000
3,1.75,21138,1977,300000
3,2.5,7062,1993,299000
4,2.5,4052,2013,286950
5,2.75,6116,1979,283450
2,1.5,1265,2005,280000
3,1.75,4000,1966,268000
3,2.5,7875,1968,260000
3,2.25,10436,1985,258900
3,2,7879,1998,258000
3,2,11475,1978,255000
3,2,5000,1990,253000
3,1,52272,1960,250000
2,1,6046,1950,247500
4,2.5,7264,1996,240000
3,1,10228,1948,230000
2,1,5100,1955,229000
4,2.5,6031,1994,225000
2,2.5,1092,2004,220000
3,1,9583,1908,180000
3,1,9907,1954,179950
3,1.5,1882,2014,175003
4,2.25,6000,1951,1270000
6,2.25,5000,1907,1020000
4,2.5,57587,1989,965000
4,2.75,42253,1973,949000
4,2.5,18168,1996,925000
4,2.5,67369,1990,800000
3,1.5,2400,1911,792500
3,1,4400,1911,780000
3,2.25,1873,2014,759000
3,2.75,6600,1984,755000
3,2.5,3060,2010,732000
3,1,8377,1952,725000
2,2.5,6400,2007,705000
5,1.75,9335,1952,695000
4,1.75,3680,1926,665000
6,2.75,10003,1966,650000
4,2,8976,1966,650000
3,2.5,10027,1993,625000
5,2.5,5000,1939,580000
6,2.5,15625,1964,570000
4,1.75,6200,1946,555000
3,2,3952,1950,550000
4,2.5,13500,1969,549950
4,2.5,50595,1997,545000
3,3.5,10137,1992,538000
2,2,3827,1952,535000
3,2.75,4086,1987,528000
4,2.5,34947,1985,520000
3,3,7304,1971,516000
3,2,266151,1983,510000
2,1,3588,1926,506000
3,2.5,1187,2005,505500
3,2.5,4961,1988,475000
4,2.5,7245,1972,475000
4,2.25,8050,1976,466000
3,2.5,5175,1995,465000
3,2,4500,1917,450000
3,2.25,27227,1987,450000
2,1,4560,1925,450000
5,2.5,7945,1977,446950
3,2.25,968,2003,443750
4,1.5,3245,1929,440000
4,2.25,28600,1968,440000
4,2.5,5751,2002,436000
6,2,5500,1900,432500
3,2.5,10762,1994,425000
2,1,4480,1908,420000
3,3.5,2133,2009,420000
3,1.5,8187,1954,410000
3,3.25,7819,1956,410000
3,1.75,7202,1995,404000
2,1,3255,1905,403000
3,1.75,9102,1968,400000
3,1,8290,1959,399000
3,2.5,5100,2003,390000
3,2.5,59241,2007,389900
4,2.5,9856,1979,387500
4,2.75,10454,1979,385000
4,1,4400,1924,382000
3,2.5,900,2007,380000
